product_ID,date,amount,status
p74744293,2021/9/16,2442,OUT
p12978104,2021/4/27,1014,IN
p40578019,2021/1/16,104,OUT
p95853406,2020/6/4,1385,OUT
p83074070,2021/2/14,556,OUT
p53079664,2021/1/2,1126,OUT
p82586632,2020/8/12,2285,IN
p77638266,2021/5/16,1192,OUT
p78364823,2020/5/30,1333,IN
p11058005,2021/1/3,2268,IN
p58147151,2019/11/19,2232,OUT
p76832324,2020/6/15,226,IN
p69110293,2021/12/15,459,OUT
p73518962,2021/4/11,1540,IN
p15044136,2020/10/9,1675,IN
p39450777,2021/6/11,450,IN
p43924945,2020/10/27,1105,OUT
p66319103,2020/4/26,332,IN
p90550409,2019/11/11,665,IN
p22527246,2019/12/2,2059,OUT
p30857210,2020/12/12,2725,OUT
p42493340,2019/12/3,2965,OUT
p74096036,2020/2/4,2057,OUT
p40619270,2021/11/17,162,IN
p42448658,2020/8/4,163,OUT
p51783291,2020/10/5,976,IN
p85311989,2020/9/6,2281,IN
p70004443,2021/10/18,1252,IN
p91197001,2021/6/30,1002,OUT
p36971984,2021/10/9,2995,OUT
p99128088,2020/12/18,2268,OUT
p99568192,2021/6/17,682,IN
p53979197,2020/12/17,1840,OUT
p98151572,2020/8/21,1468,IN
p59141197,2020/8/31,2413,OUT
p62356580,2020/7/27,1303,IN
p61568640,2021/9/5,497,IN
p52149134,2021/5/25,635,OUT
p20877055,2020/10/30,2010,OUT
p37471412,2020/4/29,2979,OUT
p63609081,2020/6/12,86,IN
p69659117,2021/12/7,1765,OUT
p31918714,2021/7/28,1805,IN
p52828894,2019/11/16,2796,IN
p33412011,2020/3/2,2718,OUT
p37167042,2020/1/3,2954,IN
p80011156,2020/8/19,2472,IN
p70159879,2021/11/8,856,OUT
p30595378,2021/3/31,235,OUT
p91507092,2020/2/1,2841,IN
p39058365,2020/12/5,755,OUT
p46615778,2021/12/19,2434,IN
p85787346,2021/12/31,63,IN
p22307150,2021/3/4,1308,IN
p52942932,2020/9/13,1581,IN
p98285503,2021/4/2,2806,IN
p91303069,2021/12/7,2141,OUT
p36910493,2021/2/7,1018,IN
p53894612,2020/11/27,2577,OUT
p28595338,2019/12/5,2935,OUT
p35398460,2019/12/13,517,OUT
p11410723,2020/6/8,2411,OUT
p34401929,2020/3/24,442,IN
p55569207,2021/6/3,2251,IN
p92361477,2020/2/10,157,IN
p44477430,2020/10/12,1374,IN
p90075286,2021/1/3,1474,IN
p90461203,2019/12/15,639,OUT
p79508945,2021/5/17,359,OUT
p84342255,2020/5/30,413,IN
p96382011,2019/11/16,688,OUT
p32127715,2021/10/27,933,OUT
p42207159,2021/4/3,155,OUT
p17003760,2021/7/15,2515,IN
p45820519,2021/5/19,836,OUT
p19826065,2020/4/8,1284,OUT
p82234820,2020/10/28,1208,OUT
p38339737,2021/2/11,1263,OUT
p84921769,2021/5/6,1688,OUT
p88648373,2020/8/24,179,IN
p73616772,2020/1/3,2648,IN
p55442189,2021/6/13,426,IN
p82065743,2020/8/31,1990,IN
p96560336,2021/1/17,59,IN
p97187030,2021/12/8,653,OUT
p73824849,2020/2/21,1972,IN
p57657470,2021/3/17,2854,IN
p77032466,2020/2/3,2243,IN
p83482019,2021/9/11,389,IN
p47050863,2021/3/8,2865,IN
p55749846,2021/1/15,2708,IN
p95669856,2020/4/28,1095,OUT
p31256564,2020/1/24,56,OUT
p42303232,2021/3/21,1095,IN
p65541917,2021/11/28,160,OUT
p60430019,2020/9/8,792,IN
p99513971,2021/2/24,1986,OUT
p88279799,2021/10/6,887,IN
p11104214,2020/3/23,1963,IN
p90659226,2020/5/23,2688,OUT
p16900257,2019/12/6,2309,IN
p15812605,2020/12/13,1419,IN
p71507990,2021/10/14,1030,OUT
p98430143,2021/12/24,2607,OUT
p55462800,2020/10/4,1788,IN
p28034524,2019/12/12,2788,OUT
p22464682,2020/12/24,2300,OUT
p36931133,2020/6/1,873,OUT
p65073831,2021/8/24,1430,OUT
p41702261,2021/4/30,2591,IN
p12204760,2020/7/25,2532,IN
p27126258,2020/12/23,2206,OUT
p11929324,2020/1/11,1221,IN
p57394557,2021/12/7,558,IN
p19032707,2021/8/18,2029,OUT
p90959294,2020/4/23,2284,IN
p62069421,2021/4/1,844,OUT
p46647292,2021/6/24,800,OUT
p93071517,2020/7/14,1825,IN
p46083396,2020/10/27,2309,IN
p84550670,2020/4/18,1600,OUT
p23320211,2021/10/5,212,IN
p18693016,2021/2/15,2954,IN
p59834173,2021/5/19,294,IN
p30683475,2020/5/8,2013,IN
p41244407,2020/10/17,1462,OUT
p36001267,2020/11/2,210,IN
p20466936,2021/9/21,2232,IN
p96815784,2021/10/16,267,IN
p63520958,2019/12/29,946,IN
p96078669,2021/9/1,618,IN
p34198449,2019/12/15,1670,IN
p57203425,2021/6/28,1628,IN
p12746004,2020/6/17,2420,IN
p79532431,2021/3/11,60,OUT
p16719616,2021/8/2,451,OUT
p87018659,2021/3/14,2876,IN
p51203201,2021/5/10,2436,OUT
p14875399,2020/3/18,1388,IN
p83573867,2020/7/9,2328,IN
p75399859,2021/10/20,1992,IN
p34681990,2021/11/15,2242,IN
p65649342,2020/4/18,1189,IN
p50991017,2020/8/3,2651,IN
p64048617,2020/12/13,2160,OUT
p69619029,2020/6/11,1901,OUT
p89967274,2020/6/7,1539,IN
p19170788,2021/2/18,1477,IN
p12465020,2020/11/15,1132,IN
p30877346,2020/5/23,1818,OUT
p57419623,2021/9/21,985,IN
p66391650,2020/8/30,2322,OUT
p13735530,2019/11/14,2239,IN
p36493070,2020/7/31,1521,IN
p43821741,2019/11/9,530,OUT
p73324199,2021/12/12,1503,OUT
p82646314,2021/4/22,232,OUT
p41995869,2020/1/30,2705,OUT
p23813574,2021/1/27,632,IN
p66005703,2020/1/23,340,IN
p87327667,2021/6/30,385,IN
p55937389,2020/8/22,61,IN
p63707057,2021/5/31,63,IN
p25982679,2020/6/3,983,OUT
p33436668,2020/10/9,302,IN
p57483050,2019/12/18,60,IN
p55315046,2021/6/3,1413,IN
p62362509,2021/4/4,2194,IN
p50695858,2021/12/20,1748,OUT
p58097400,2020/9/4,31,OUT
p73055677,2021/6/18,1271,OUT
p71117865,2020/5/29,641,OUT
p39746318,2019/11/8,91,OUT
p42191687,2020/8/8,2428,OUT
p12316666,2021/4/5,2019,IN
p31818392,2020/11/1,1097,IN
p76247217,2021/3/7,117,OUT
p38376085,2020/9/10,144,OUT
p22875788,2020/9/27,495,OUT
p73988841,2021/7/7,875,IN
p87847081,2020/3/7,426,IN
p23231433,2021/3/12,2022,IN
p76675598,2021/8/15,2726,IN
p76511754,2021/1/3,1317,OUT
p23846178,2020/8/11,525,IN
p44702252,2020/7/22,2496,OUT
p93296621,2020/6/19,487,OUT
p74411548,2021/5/23,2453,OUT
p28506969,2021/11/25,2561,OUT
p81103999,2020/1/11,2760,OUT
p47220414,2021/9/18,2502,IN
p91459576,2021/7/4,529,OUT
p80602680,2021/6/4,1300,IN
p60438147,2020/5/25,1584,IN
p31701789,2020/5/12,232,OUT
p40188772,2021/9/21,1936,IN
p39722835,2019/11/7,1736,IN
p29727298,2021/1/11,2712,OUT
p21237451,2020/11/9,595,IN
p88060745,2021/4/12,61,OUT
p31663805,2020/5/10,2189,OUT
p35536284,2020/5/26,808,IN
p25939403,2020/12/19,581,OUT
p77008332,2021/8/6,2748,OUT
p99533021,2021/1/12,342,OUT
p46611252,2021/11/11,1083,IN
p99785956,2020/12/20,2175,IN
p13863122,2021/6/23,1166,OUT
p48325991,2021/10/3,2987,IN
p88725353,2020/8/4,2143,IN
p80341972,2020/2/14,2934,OUT
p17555537,2020/3/24,1420,OUT
p66985027,2020/7/17,902,OUT
p32679815,2021/4/7,2877,OUT
p78439030,2021/8/13,2161,IN
p72143082,2020/7/2,1525,OUT
p99746962,2021/8/1,505,IN
p30468176,2021/5/1,2747,IN
p64836446,2021/1/14,1282,IN
p58965759,2020/7/17,584,IN
p56419592,2020/2/16,1183,IN
p96811191,2020/8/21,2395,OUT
p48862806,2020/11/25,524,OUT
p33852810,2021/4/12,1584,OUT
p73913721,2021/9/8,1063,IN
p40881120,2020/11/30,1445,OUT
p49125640,2019/11/19,1500,IN
p87464388,2019/11/3,297,IN
p33392852,2021/3/9,1938,IN
p35270356,2020/12/26,1667,OUT
p91727249,2021/12/27,2655,OUT
p37555137,2021/9/2,1923,IN
p72153258,2021/4/2,735,IN
p29215644,2020/1/1,1694,IN
p13737727,2020/3/7,2688,OUT
p94969002,2021/4/29,2032,OUT
p63882663,2021/3/22,2821,OUT
p64156507,2021/12/9,1423,OUT
p95730572,2019/12/6,1046,IN
p21382671,2020/7/23,1190,OUT
p27879533,2021/1/6,1110,IN
p49582026,2020/6/11,1824,OUT
p42763165,2021/3/29,1368,IN
p57530916,2019/12/6,2664,IN
p43225739,2020/1/5,607,OUT
p81671802,2021/2/22,759,OUT
p75408410,2020/9/20,10,IN
p64433777,2020/5/28,2563,OUT
p31139492,2020/8/5,928,OUT
p56398452,2020/1/8,1023,OUT
p40433559,2021/3/28,1863,OUT
p21801734,2021/8/31,607,IN
p89031450,2021/1/16,292,IN
p72636072,2020/8/15,1305,IN
p18870727,2021/3/29,1344,OUT
p71473056,2021/1/1,444,IN
p50069850,2021/9/29,2217,IN
p90494548,2020/1/6,2326,OUT
p80397573,2019/11/16,2540,IN
p84527388,2020/12/12,703,IN
p95486113,2020/1/31,866,OUT
p42821758,2020/7/14,610,OUT
p19367349,2020/1/27,1109,OUT
p98935010,2021/12/5,772,IN
p24406639,2020/6/12,2634,OUT
p75178753,2021/1/15,928,OUT
p75595341,2020/5/22,692,IN
p34553729,2021/9/25,748,OUT
p22265485,2020/8/8,662,OUT
p62180336,2021/7/15,1255,OUT
p42945660,2020/9/12,616,OUT
p65823243,2020/1/5,394,OUT
p17803314,2019/11/25,2003,OUT
p89471018,2021/6/12,1205,IN
p60525889,2020/8/4,433,OUT
p60908236,2020/7/16,1295,OUT
p28662047,2020/11/3,2797,IN
p97542517,2021/6/25,1156,OUT
p68335332,2021/5/9,12,OUT
p90653057,2021/9/19,2682,OUT
p50578859,2020/9/28,49,OUT
p46288556,2020/2/22,1625,IN
p43087612,2020/3/28,769,IN
p46668724,2020/10/30,2676,OUT
p66916433,2021/7/8,2395,OUT
p77837581,2021/10/9,2496,OUT
p28542501,2020/5/31,849,IN
p15046727,2021/7/9,2667,IN
p16646351,2020/10/17,139,OUT
p52260940,2020/1/19,2426,IN
p48268104,2021/1/27,1718,OUT
p88697182,2020/5/17,1031,OUT
p40580339,2020/5/17,230,OUT
p63993715,2021/4/17,782,OUT
p59617232,2021/3/2,12,OUT
p68919353,2021/5/15,2790,OUT
p93699921,2021/12/5,1882,OUT
p46206495,2020/1/23,983,IN
p27507241,2020/5/23,2724,IN
p25630626,2020/6/7,1284,OUT
p37927907,2020/7/16,1261,IN
p44333911,2020/1/15,18,IN
p69609664,2020/2/21,1250,OUT
p52720289,2021/1/11,1141,OUT
p24277806,2021/11/19,1331,OUT
p45200669,2021/7/6,447,IN
p24626672,2021/7/20,2579,IN
p58120667,2020/3/17,2532,IN
p46634972,2020/6/25,1338,OUT
p33903606,2020/4/16,727,OUT
p66682307,2020/2/4,2716,OUT
p12674510,2021/5/10,199,OUT
p56295330,2021/7/19,1264,OUT
p40754006,2020/5/28,2911,OUT
p58087872,2020/1/24,926,OUT
p18044058,2020/5/10,2237,IN
p24461125,2020/8/21,2725,IN
p97670541,2020/3/20,1732,OUT
p22498507,2020/8/6,975,IN
p17919175,2021/5/10,1792,IN
p95380121,2021/2/17,2099,IN
p63134535,2021/4/24,1802,OUT
p31326264,2021/6/11,2906,IN
p97545301,2020/1/13,1022,OUT
p26025243,2020/9/7,1289,OUT
p51672290,2021/6/10,457,OUT
p21176026,2021/1/28,1534,OUT
p48707496,2021/12/30,134,OUT
p71629963,2020/4/7,2615,IN
p66866123,2020/4/8,1867,IN
p41969287,2020/5/10,1817,OUT
p18659416,2020/7/9,1635,IN
p41542289,2021/4/9,2542,IN
p72580269,2020/6/8,1209,OUT
p83857290,2021/2/17,520,IN
p65999510,2020/3/28,1776,IN
p89375351,2021/4/23,2830,IN
p22389857,2020/12/29,1590,OUT
p81404299,2020/12/2,605,OUT
p57404624,2021/3/21,2681,IN
p86337779,2020/12/4,774,IN
p13275777,2021/7/22,1813,OUT
p41443717,2020/7/9,2364,OUT
p91761908,2020/12/17,2579,OUT
p75845723,2021/12/25,1423,OUT
p84356769,2020/7/31,2151,IN
p66341614,2019/12/17,1145,IN
p78745728,2020/4/2,2568,IN
p70488852,2019/11/17,2249,IN
p62796943,2021/10/8,2647,OUT
p12743319,2021/3/28,196,OUT
p37796556,2020/7/21,1768,OUT
p68805618,2021/1/4,886,OUT
p36366517,2020/4/12,378,IN
p33484654,2020/10/30,683,IN
p89054960,2020/9/11,2701,OUT
p80286979,2021/6/5,1976,OUT
p14184938,2020/6/21,328,IN
p86834086,2021/9/5,347,OUT
p99936731,2020/5/13,23,OUT
p81814542,2021/5/18,2678,OUT
p63519009,2020/8/27,2086,IN
p90165067,2021/11/19,452,IN
p29815996,2021/11/16,401,OUT
p95745226,2020/9/10,2565,OUT
p76058291,2020/11/4,1282,OUT
p60074567,2021/11/29,2776,IN
p36600782,2021/8/19,1819,IN
p28103472,2020/4/15,268,OUT
p89354359,2020/5/26,2319,OUT
p77632730,2021/2/14,2912,OUT
p50866183,2021/12/8,944,IN
p31282621,2020/12/7,632,OUT
p62448798,2020/4/17,1962,OUT
p55722562,2021/3/16,1457,OUT
p47693563,2021/5/17,2814,OUT
p41893968,2020/11/4,1645,IN
p71301522,2021/11/28,185,IN
p23453797,2021/6/22,380,OUT
p35254689,2021/10/27,2303,OUT
p95896250,2021/2/14,256,OUT
p17304232,2020/7/16,2662,IN
p69511318,2021/7/30,1675,OUT
p21338847,2021/9/1,2880,OUT
p52291852,2021/12/21,2344,OUT
p69306302,2021/12/10,95,OUT
p79564531,2020/4/9,1964,IN
p53644384,2021/4/23,473,IN
p72251714,2020/9/3,2432,IN
p10227356,2020/9/21,105,IN
p55620563,2020/6/28,966,OUT
p12587303,2020/2/22,2364,OUT
p87786032,2020/8/28,532,IN
p19241814,2020/2/5,2070,IN
p73524637,2021/5/15,2165,IN
p25185297,2020/5/14,712,OUT
p24255977,2021/7/23,68,OUT
p94364434,2020/5/21,1635,OUT
p13299307,2020/1/11,703,IN
p38577772,2020/4/13,893,IN
p31985574,2021/1/20,1161,IN
p42932480,2020/9/4,2245,OUT
p13238192,2020/3/1,1453,OUT
p66788844,2020/4/13,2902,IN
p69385039,2019/11/4,994,OUT
p18416219,2020/8/26,1499,OUT
p23660563,2021/11/24,55,IN
p37493051,2021/9/20,2796,OUT
p13321594,2020/2/20,439,IN
p44797114,2021/9/21,475,IN
p92419643,2021/10/29,1565,IN
p96281504,2019/12/12,278,OUT
p99809690,2019/12/28,1005,OUT
p72233597,2020/4/3,1071,OUT
p63864352,2020/12/7,81,OUT
p14787618,2019/12/3,2489,OUT
p40543062,2020/2/5,2710,IN
p83756731,2021/1/30,715,IN
p80545076,2021/2/3,2924,IN
p18199349,2021/8/29,2935,OUT
p12923553,2020/9/30,403,OUT
p51430064,2021/9/12,1375,OUT
p34709791,2021/9/22,1406,IN
p32164254,2021/10/26,2181,OUT
p65550545,2021/1/28,1179,IN
p93713727,2021/5/28,2763,OUT
p88611414,2019/11/15,2873,OUT
p94262597,2020/7/8,645,OUT
p37226170,2021/4/25,2809,OUT
p73434614,2019/11/22,427,IN
p92845788,2021/5/19,1198,IN
p84938508,2020/11/25,1434,OUT
p81138428,2021/8/7,905,OUT
p36107041,2020/11/23,423,OUT
p59634130,2020/10/16,2809,IN
p21000567,2019/11/2,208,IN
p34864566,2021/7/10,2288,OUT
p44537553,2020/8/24,948,IN
p62704997,2020/2/10,1037,OUT
p46422415,2020/6/20,410,OUT
p86136675,2021/8/21,962,OUT
p10101839,2019/12/24,2173,OUT
p25762671,2021/10/24,1140,IN
p70917641,2021/8/18,343,OUT
p13115502,2021/4/6,1823,OUT
p45519810,2021/10/17,790,IN
p13325425,2021/12/20,1392,IN
p32959266,2021/6/17,2042,OUT
p62846652,2020/8/12,2584,IN
p11311637,2021/5/9,2689,IN
p26571903,2021/7/31,2878,IN
p39016039,2021/1/5,1346,OUT
p74056058,2021/9/30,1536,IN
p38082952,2020/12/29,2939,IN
p92471738,2020/5/14,2574,OUT
p19131177,2020/5/25,997,OUT
p84800882,2021/11/5,979,IN
p70708586,2021/7/3,631,OUT
p35959194,2020/9/21,1665,IN
p55402543,2021/10/1,2138,IN
p82549755,2020/9/21,617,IN
p19929207,2020/7/22,2778,IN
p90170341,2021/12/9,2795,IN
p42535939,2021/5/5,1293,IN
p32416996,2020/10/4,713,OUT
p14911967,2020/9/3,401,OUT
p28138632,2020/8/6,462,IN
p56630528,2020/7/22,1712,IN
p76811675,2021/7/17,1735,IN
p66694307,2020/6/3,1254,IN
p86157487,2019/11/8,945,OUT
p68658899,2020/5/31,2301,IN
p72163869,2021/7/22,2731,OUT
p30099390,2021/5/21,1243,IN
p44546508,2021/10/26,1560,OUT
p93092875,2021/3/3,434,IN
p50475582,2020/7/15,1663,OUT
p32901337,2021/1/12,2630,IN
p83183326,2020/9/27,891,IN
p42375628,2020/9/4,1204,OUT
p96737764,2021/11/9,268,IN
p19870706,2021/1/17,2778,IN
p23139292,2021/10/17,2683,IN
p85357930,2021/8/8,481,OUT
p74162751,2020/6/28,588,IN
p69046568,2020/8/25,2678,IN
p72192118,2020/11/26,21,OUT
p94909968,2020/4/30,1474,OUT
p54440793,2020/8/27,146,OUT
p12315484,2020/1/5,1874,IN
p94354687,2020/9/30,1857,OUT
p93054093,2021/5/5,2497,OUT
p14732465,2020/5/24,88,IN
p59172609,2021/9/4,12,OUT
p66860553,2021/10/15,2883,OUT
p53732119,2021/5/13,1437,IN
p73617381,2020/12/7,2698,IN
p72135969,2021/11/13,2155,IN
p32184464,2021/5/21,1096,IN
p99383589,2021/12/30,849,OUT
p78847443,2020/5/10,239,OUT
p56320120,2021/9/7,2704,OUT
p78333369,2020/2/14,1404,OUT
p67238425,2021/1/16,169,IN
p55943403,2021/7/27,2791,OUT
p95112368,2019/12/10,1102,OUT
p80824648,2020/4/1,243,IN
p55300034,2020/5/26,2655,IN
p55912997,2020/4/5,2127,IN
p12325898,2020/1/22,1219,IN
p16290226,2021/1/26,11,OUT
p35922503,2020/8/29,461,OUT
p81385971,2020/3/2,2294,OUT
p93943581,2021/7/21,2255,OUT
p71643893,2019/11/8,2558,IN
p59239055,2021/7/9,1820,IN
p16643895,2021/3/15,1935,IN
p65750931,2020/12/15,2693,IN
p36069463,2021/10/18,1416,OUT
p55279537,2020/9/16,82,IN
p68313980,2020/8/12,2197,IN
p72079347,2020/3/10,2478,OUT
p58788808,2020/5/2,2560,OUT
p98191794,2021/9/23,1212,OUT
p37167732,2021/3/26,2700,IN
p79990373,2021/5/29,2874,OUT
p32758123,2021/9/21,2207,IN
p11237259,2020/6/13,1913,IN
p98481961,2020/11/1,2999,IN
p32665551,2020/11/5,837,IN
p34915525,2020/9/2,1699,OUT
p81061071,2020/9/28,771,IN
p78538950,2021/8/2,2226,OUT
p38283558,2020/8/27,1111,IN
p48863416,2020/9/8,2493,IN
p39864392,2020/10/14,2119,OUT
p57505638,2020/9/27,2040,OUT
p26833327,2021/2/15,1456,OUT
p51792434,2021/9/21,1909,IN
p18617096,2020/6/4,86,OUT
p27291652,2020/8/26,515,OUT
p68744693,2021/1/20,648,IN
p29759798,2019/12/9,51,IN
p95308986,2021/10/5,2200,IN
p30116296,2021/10/4,229,IN
p89871604,2020/9/15,1727,OUT
p89181339,2020/8/18,695,IN
p99399169,2021/4/30,2369,OUT
p17154618,2020/9/22,855,IN
p13916035,2021/12/31,1064,IN
p28743756,2021/6/24,2253,IN
p69862152,2019/11/2,215,IN
p13785412,2021/1/12,284,OUT
p43350215,2020/9/4,2094,IN
p58764942,2019/12/11,2118,OUT
p93774199,2021/3/3,573,IN
p14089824,2021/2/2,1319,IN
p54703482,2020/10/20,1277,OUT
p82546757,2020/6/9,670,OUT
p59984171,2021/9/27,511,OUT
p79705822,2021/12/31,2677,IN
p58075505,2020/8/22,1787,IN
p71413391,2021/8/31,1578,IN
p11510076,2020/11/14,2150,OUT
p62464133,2020/7/14,2119,IN
p61713492,2021/5/19,664,OUT
p38112698,2020/6/23,234,IN
p98381114,2021/10/31,2511,IN
p83501435,2020/11/7,982,IN
p91691142,2020/8/9,2098,OUT
p45296690,2021/6/13,1628,OUT
p26716919,2021/5/17,797,IN
p57918147,2020/6/13,2161,IN
p38767865,2020/11/11,1489,IN
p70303935,2020/8/26,1302,OUT
p99717208,2020/8/29,538,IN
p69702234,2021/12/21,2698,IN
p12413678,2020/9/17,2822,OUT
p91972009,2021/11/16,377,IN
p55424817,2020/1/19,369,OUT
p41245082,2020/5/18,1743,IN
p84816610,2020/7/27,1780,OUT
p56967158,2021/2/21,318,OUT
p62886198,2021/2/21,1152,OUT
p72907240,2020/3/15,1379,IN
p57062795,2021/3/7,2963,IN
p57277941,2020/1/15,594,IN
p21511830,2020/7/16,1739,IN
p81887558,2021/8/15,2428,OUT
p56169475,2020/3/20,2677,IN
p90221581,2021/8/28,2079,IN
p42679206,2021/5/3,2754,IN
p91059556,2020/11/14,2219,OUT
p60426716,2020/6/13,2591,IN
p29735883,2020/2/22,904,OUT
p85002778,2019/12/7,937,IN
p30222500,2021/4/11,460,IN
p98352838,2021/9/11,1024,OUT
p72080005,2020/10/6,859,IN
p24751101,2020/12/23,2337,IN
p29718483,2021/11/22,636,IN
p86572450,2021/3/25,148,OUT
p39113024,2021/4/18,2467,IN
p75046927,2020/6/28,1926,IN
p54700354,2020/1/31,1129,IN
p98262190,2021/9/4,2435,IN
p78037828,2020/12/31,2900,OUT
p45271424,2020/12/20,831,IN
p28728870,2020/8/3,2820,IN
p52931919,2021/7/22,2697,IN
p78861289,2020/7/1,1744,OUT
p67723112,2020/5/11,400,IN
p66520597,2020/1/3,1619,IN
p14716814,2021/2/20,1891,IN
p15500151,2021/8/4,1915,IN
p67243551,2021/7/24,1873,IN
p62060212,2021/11/20,2025,IN
p93806109,2021/10/26,1470,IN
p27937135,2020/10/25,119,IN
p62401961,2020/10/29,185,OUT
p14895832,2021/3/25,361,IN
p78384437,2021/1/29,2609,OUT
p32427035,2020/6/22,206,IN
p37961624,2020/7/18,1322,IN
p87387359,2019/11/2,375,IN
p96922334,2020/10/6,1360,OUT
p63821376,2021/6/10,113,IN
p42064572,2021/5/16,2980,OUT
p58727384,2021/12/24,4,OUT
p79285073,2021/11/17,1889,OUT
p13422492,2020/11/22,1765,OUT
p38458998,2021/8/19,1326,IN
p53408949,2020/12/28,656,OUT
p30970392,2020/8/29,2066,OUT
p79514040,2021/12/24,654,IN
p91763925,2020/1/10,1977,OUT
p60543317,2020/5/27,1426,IN
p83447036,2021/9/30,643,OUT
p91932094,2020/10/14,2078,IN
p72603049,2019/12/17,999,OUT
p34958785,2020/11/7,1856,IN
p67142312,2020/8/29,2703,OUT
p34594411,2021/5/29,2844,IN
p26417004,2021/9/23,2347,IN
p67530498,2019/12/30,2917,OUT
p30878262,2021/8/29,1604,OUT
p68632026,2020/2/14,2326,IN
p78010367,2019/12/5,2470,OUT
p68669659,2021/1/8,2143,OUT
p46165487,2020/9/10,2450,IN
p29494316,2019/12/28,1885,IN
p71523120,2020/10/7,1221,OUT
p76224271,2021/1/28,1724,OUT
p57781340,2021/9/6,1586,IN
p91562655,2021/9/14,2345,OUT
p77758679,2020/4/23,2481,IN
p84111781,2021/10/12,223,IN
p82725184,2021/9/6,1835,OUT
p56800097,2020/5/10,1631,IN
p53119427,2020/8/22,2663,OUT
p22678458,2020/12/25,1867,IN
p31939937,2020/10/27,766,OUT
p53236601,2020/5/12,1185,OUT
p92496272,2020/11/24,1041,OUT
p30354665,2020/7/2,1379,OUT
p81796011,2020/11/12,2919,IN
p91577028,2020/12/15,1191,OUT
p55667946,2020/6/12,2424,IN
p32180179,2021/12/24,2166,IN
p97064593,2020/10/18,121,IN
p86190946,2020/1/19,2320,OUT
p42192860,2019/11/1,424,OUT
p47241665,2021/6/26,1340,OUT
p10189599,2021/12/12,2477,IN
p66180490,2020/7/1,1263,OUT
p49125847,2021/11/15,2563,IN
p79836515,2021/7/22,1124,IN
p88812785,2021/7/19,239,IN
p19976838,2021/8/26,1317,OUT
p51247875,2021/10/2,2383,IN
p99021714,2021/6/19,1424,OUT
p57678116,2021/7/4,1672,IN
p58217332,2021/3/20,1233,OUT
p83002482,2019/11/24,1658,OUT
p91323609,2021/4/1,1633,IN
p86219548,2021/11/6,2119,OUT
p89202216,2020/9/23,2486,IN
p90315226,2019/12/7,1780,IN
p84808749,2021/10/5,2700,OUT
p59701141,2020/5/22,240,OUT
p99112793,2020/10/12,1928,OUT
p32626913,2020/10/6,928,OUT
p63801587,2020/7/30,1970,IN
p58437521,2020/7/5,2383,OUT
p98711734,2020/1/6,1495,OUT
p32573121,2021/8/6,2395,OUT
p29169740,2020/12/22,84,OUT
p34112955,2020/11/5,230,OUT
p73373452,2019/11/23,969,OUT
p46199629,2020/7/16,758,IN
p33128040,2019/11/28,311,IN
p31709467,2020/3/14,886,OUT
p76798610,2019/12/17,137,IN
p75090492,2020/10/6,483,IN
p37668805,2020/8/15,2985,OUT
p95420862,2020/5/9,1442,OUT
p13394755,2021/8/29,1386,OUT
p25764176,2020/6/4,2637,OUT
p99016788,2021/4/16,587,IN
p44334567,2019/11/21,1257,OUT
p19768259,2021/6/30,2664,OUT
p40291603,2021/3/30,2995,IN
p56185390,2021/8/14,348,OUT
p31046303,2021/1/29,2598,IN
p19746161,2020/9/24,1116,IN
p36552518,2021/1/13,655,IN
p87776179,2021/3/2,2342,IN
p96179786,2020/12/1,2366,IN
p16794216,2020/8/28,1090,IN
p31416700,2021/10/17,92,OUT
p92995034,2020/6/21,1579,IN
p58094607,2020/9/19,2762,IN
p45741369,2020/4/1,1720,OUT
p73881501,2021/1/18,782,OUT
p52815561,2021/8/28,1544,IN
p22554513,2021/12/26,2589,IN
p92581596,2021/5/29,494,OUT
p18921834,2019/11/21,350,IN
p88693456,2021/1/24,1616,OUT
p15410855,2020/10/7,1837,OUT
p95402250,2020/10/8,1306,IN
p48417018,2021/5/16,948,OUT
p92439702,2021/11/3,2875,OUT
p39695118,2021/4/26,360,IN
p56107102,2020/10/13,1250,IN
p46313784,2021/6/18,2724,IN
p91430293,2020/10/17,94,OUT
p64528963,2019/12/1,2373,IN
p72678134,2021/4/12,970,IN
p81551846,2021/2/20,882,OUT
p18787916,2021/5/25,322,IN
p42527647,2019/12/2,810,IN
p85499631,2020/9/27,2053,OUT
p49250532,2021/12/25,942,IN
p79829209,2021/7/10,2920,IN
p27404144,2021/7/17,2497,IN
p17100610,2020/12/13,2206,IN
p45951156,2021/6/29,444,OUT
p19320357,2020/1/22,1713,IN
p74929892,2020/3/2,1983,OUT
p39981431,2021/7/29,1326,IN
p86134627,2019/12/21,1433,OUT
p84731377,2020/11/8,2347,IN
p65834931,2020/6/17,1712,OUT
p34050871,2019/11/5,1362,OUT
p30194429,2021/4/15,1019,OUT
p44197897,2020/11/15,1849,IN
p19105329,2021/8/16,2189,IN
p60011405,2021/1/3,2269,IN
p82569876,2021/6/12,2851,IN
p19676280,2021/2/15,2147,IN
p71321457,2021/9/22,2294,IN
p19229947,2020/8/15,1271,OUT
p18582038,2021/10/9,1089,OUT
p74516834,2021/3/26,1988,OUT
p12738294,2021/7/18,2812,OUT
p32940119,2020/8/8,497,IN
p48964366,2020/3/15,894,OUT
p82854437,2021/7/31,2969,IN
p22297050,2020/9/7,354,IN
